75.125	24.125	0.83
75.125	24.375	0.75
75.125	24.875	0.68
75.125	25.875	0.77
75.125	26.125	0.81
75.125	26.375	0.73
75.125	28.375	0.29
75.125	29.375	0.1
75.125	29.875	0.01
75.125	30.125	0.01
75.125	30.375	0.01
75.125	31.875	0.41
75.125	32.625	0.37
75.125	32.875	0.76
75.375	12.125	0.34
75.375	12.375	0.47
75.375	12.625	0.04
75.375	12.875	0.21
75.375	13.125	0.36
75.375	13.375	0.26
75.375	13.625	0.38
75.375	14.125	0.14
75.375	15.125	0.01
75.375	15.375	0.21
75.375	15.875	0.33
75.375	16.375	0.33
75.375	17.125	0.49
75.375	17.625	0.66
75.375	17.875	0.82
75.375	18.375	0.72
75.375	18.875	0.6
75.375	19.125	0.71
75.375	19.375	0.48
75.375	20.125	0.34
75.375	20.875	0.57
75.375	21.125	0.68
75.375	21.875	0.7
75.375	22.125	0.61
75.375	22.375	0.57
75.375	23.625	0.72
75.375	24.125	0.66
75.375	24.375	0.82
75.375	24.625	0.78
75.375	25.125	0.42
75.375	25.625	0.65
75.375	26.125	0.4
75.375	26.375	0.67
75.375	26.625	0.63
75.375	26.875	0.43
75.375	27.375	0.01
75.375	29.375	0.18
75.375	29.875	0.01
75.375	30.125	0.01
75.375	31.375	0.01
75.375	31.625	0.14
75.375	32.125	0.48
75.375	32.375	0.25
75.375	32.625	0.48
75.375	32.875	0
75.625	12.125	0.65
75.625	12.375	0
75.625	12.625	0.08
75.625	13.125	0.55
75.625	13.625	0.57
75.625	13.875	0.66
75.625	14.125	0.64
75.625	14.375	0.31
75.625	15.125	0.34
75.625	15.375	0.22
75.625	15.625	0.18
75.625	16.375	0.49
75.625	17.375	0.67
75.625	17.625	0.65
75.625	17.875	0.64
75.625	18.125	0.67
75.625	18.625	0.65
75.625	18.875	0.73
75.625	19.375	0.63
75.625	20.625	0.74
75.625	20.875	0.71
75.625	21.125	0.34
75.625	21.625	0.65
75.625	21.875	0.84
75.625	22.125	0.54
75.625	22.625	0.3
75.625	22.875	0.59
75.625	23.125	0.7
75.625	23.375	0.68
75.625	23.625	0.75
75.625	24.125	0.82
75.625	24.375	0.82
75.625	24.625	0.82
75.625	25.125	0.56
75.625	25.375	0.64
75.625	25.875	0.76
75.625	28.875	0.48
75.625	29.125	0.06
75.625	29.375	0.02
75.625	29.875	0.06
75.625	31.125	0.01
75.625	31.375	0.37
75.625	31.625	0.28
75.625	31.875	0.15
75.625	32.125	0.27
75.625	32.375	0.45
75.875	11.375	0.54
75.875	11.625	0.27
75.875	11.875	0.33
75.875	12.125	0.57
75.875	12.375	0.28
75.875	12.625	0.26
75.875	12.875	0.75
75.875	13.125	0.25
75.875	13.375	0.55
75.875	14.125	0.12
75.875	14.375	0.22
75.875	14.875	0.75
75.875	15.125	0.46
75.875	15.875	0.61
75.875	16.125	0.53
75.875	16.375	0.73
75.875	16.875	0.46
75.875	17.125	0.5
75.875	17.375	0.65
75.875	17.625	0.62
75.875	17.875	0.62
75.875	18.125	0.73
75.875	18.375	0.45
75.875	18.875	0.53
75.875	19.375	0.37
75.875	19.625	0.73
75.875	19.875	0.69
75.875	20.125	0.67
75.875	20.625	0.68
75.875	20.875	0.55
75.875	21.125	0.7
75.875	21.875	0.59
75.875	22.125	0.74
75.875	22.375	0.37
75.875	22.625	0.59
75.875	22.875	0.56
75.875	23.125	0.38
75.875	23.375	0.82
75.875	23.625	0.7
75.875	23.875	0.86
75.875	24.125	0.67
75.875	24.375	0.62
75.875	24.625	0.64
75.875	24.875	0.58
75.875	25.375	0.82
75.875	25.625	0.66
75.875	26.125	0.78
75.875	26.625	0.54
75.875	26.875	0.66
75.875	28.875	0.38
75.875	29.125	0.24
75.875	29.375	0.56
75.875	29.625	0.28
75.875	29.875	0.01
75.875	31.375	0.11
75.875	31.625	0.39
75.875	31.875	0.3
75.875	32.125	0.47
75.875	32.375	0.14
76.125	10.625	0.66
76.125	10.875	0.54
76.125	11.125	0.43
76.125	11.375	0.54
76.125	11.625	0.38
76.125	11.875	0.51
76.125	12.375	0.23
76.125	12.625	0.33
76.125	12.875	0.64
76.125	13.125	0.12
76.125	13.625	0.63
76.125	14.125	0.71
76.125	14.375	0.66
76.125	15.625	0.51
76.125	16.125	0.58
76.125	16.375	0.5
76.125	16.625	0.6
76.125	16.875	0.69
76.125	17.125	0.42
76.125	17.375	0.61
76.125	17.625	0.81
76.125	17.875	0.63
76.125	18.375	0.68
76.125	18.625	0.64
76.125	18.875	0.54
76.125	19.375	0.68
76.125	19.875	0.64
76.125	20.125	0.59
76.125	20.375	0.86
76.125	20.625	0.48
76.125	21.125	0.77
76.125	21.375	0.49
76.125	21.625	0.48
76.125	21.875	0.51
76.125	22.125	0.72
76.125	22.375	0.72
76.125	22.625	0.55
76.125	22.875	0.5
76.125	23.625	0.78
76.125	23.875	0.81
76.125	24.125	0.79
76.125	24.625	0.62
76.125	25.125	0.68
76.125	28.125	0.4
76.125	28.625	0.48
76.125	28.875	0.38
76.125	29.125	0.39
76.125	29.375	0.41
76.125	30.875	0.03
76.125	31.125	0.01
76.125	31.375	0.34
76.125	31.625	0.54
76.125	31.875	0.15
76.125	32.125	0.46
76.375	9.625	0.49
76.375	10.125	0.3
76.375	10.375	0.53
76.375	10.625	0.46
76.375	10.875	0.43
76.375	11.125	0.42
76.375	11.375	0.52
76.375	11.625	0.7
76.375	12.125	0.3
76.375	12.375	0.17
76.375	12.625	0.36
76.375	12.875	0.45
76.375	13.375	0.66
76.375	13.875	0.6
76.375	14.375	0.61
76.375	15.125	0.69
76.375	15.375	0.57
76.375	15.875	0.66
76.375	16.125	0.48
76.375	16.625	0.71
76.375	16.875	0.49
76.375	17.125	0.63
76.375	17.875	0.78
76.375	18.125	0.61
76.375	18.375	0.72
76.375	19.375	0.68
76.375	19.625	0.86
76.375	19.875	0.7
76.375	20.375	0.53
76.375	20.625	0.65
76.375	21.375	0.68
76.375	21.625	0.46
76.375	21.875	0.51
76.375	22.125	0.67
76.375	22.375	0.5
76.375	22.625	0.66
76.375	22.875	0.7
76.375	23.375	0.62
76.375	23.625	0.57
76.375	23.875	0.67
76.375	24.125	0.6
76.375	25.375	0.46
76.375	25.875	0.6
76.375	26.125	0.55
76.375	26.375	0.67
76.375	26.875	0.66
76.375	27.125	0.58
76.375	27.625	0.1
76.375	28.375	0.46
76.375	28.625	0.5
76.375	28.875	0.47
76.375	29.125	0.38
76.375	29.375	0.6
76.375	29.625	0.21
76.375	30.875	0.02
76.375	31.125	0.31
76.375	31.375	0.59
76.375	31.875	0.3
76.375	32.125	0.45
76.625	9.125	0.51
76.625	9.375	0.41
76.625	9.625	0.29
76.625	9.875	0.41
76.625	10.125	0.22
76.625	10.375	0.43
76.625	10.625	0.48
76.625	10.875	0.49
76.625	11.125	0.45
76.625	11.375	0.47
76.625	11.875	0.42
76.625	12.125	0.15
76.625	12.375	0.52
76.625	12.625	0.16
76.625	13.125	0.47
76.625	14.125	0.6
76.625	15.125	0.41
76.625	15.375	0.51
76.625	15.625	0.44
76.625	15.875	0.61
76.625	16.125	0.56
76.625	16.375	0.6
76.625	16.625	0.46
76.625	16.875	0.69
76.625	17.125	0.54
76.625	17.375	0.72
76.625	17.625	0.62
76.625	17.875	0.55
76.625	18.125	0.83
76.625	18.375	0.73
76.625	18.625	0.43
76.625	19.125	0.74
76.625	19.625	0.71
76.625	19.875	0.73
76.625	20.125	0.59
76.625	20.625	0.7
76.625	20.875	0.65
76.625	21.375	0.54
76.625	21.625	0.48
76.625	21.875	0.3
76.625	22.625	0.69
76.625	23.125	0.51
76.625	23.375	0.6
76.625	23.625	0.56
76.625	24.125	0.58
76.625	24.375	0.68
76.625	25.375	0.76
76.625	25.625	0.78
76.625	26.125	0.82
76.625	26.375	0.75
76.625	26.625	0.61
76.625	27.375	0.32
76.625	28.625	0.55
76.625	28.875	0.6
76.625	29.125	0.8
76.625	29.375	0.51
76.625	29.875	0.31
76.625	30.375	0.07
76.625	30.625	0.2
76.625	30.875	0.34
76.625	31.125	0.23
76.625	32.125	0.47
76.875	8.625	0.34
76.875	8.875	0.64
76.875	9.125	0.63
76.875	9.375	0.26
76.875	9.625	0.44
76.875	9.875	0.48
76.875	10.125	0.23
76.875	10.625	0.75
76.875	10.875	0.5
76.875	11.375	0.17
76.875	11.875	0.5
76.875	12.125	0.59
76.875	12.375	0.63
76.875	12.625	0.54
76.875	12.875	0.38
76.875	13.125	0.15
76.875	13.375	0.38
76.875	14.125	0.27
76.875	14.375	0.27
76.875	14.625	0.49
76.875	15.125	0.73
76.875	15.375	0.53
76.875	15.875	0.57
76.875	16.125	0.67
76.875	16.625	0.57
76.875	16.875	0.43
76.875	17.125	0.57
76.875	17.375	0.63
76.875	17.625	0.57
76.875	17.875	0.55
76.875	18.125	0.32
76.875	18.375	0.65
76.875	18.625	0.76
76.875	18.875	0.8
76.875	19.125	0.69
76.875	19.625	0.61
76.875	19.875	0.79
76.875	20.125	0.6
76.875	20.375	0.63
76.875	20.625	0.67
76.875	20.875	0.64
76.875	21.625	0.35
76.875	22.125	0.64
76.875	22.375	0.62
76.875	22.625	0.46
76.875	23.125	0.62
76.875	23.375	0.5
76.875	23.875	0.46
76.875	25.125	0.49
76.875	25.625	0.41
76.875	25.875	0.61
76.875	26.375	0.48
76.875	26.625	0.71
76.875	27.125	0.43
76.875	27.375	0.15
76.875	27.875	0.2
76.875	28.125	0.23
76.875	28.625	0.62
76.875	28.875	0.36
76.875	29.125	0.69
76.875	29.375	0.59
76.875	30.375	0.46
76.875	30.625	0.11
76.875	31.625	0.35
77.125	8.375	0.51
77.125	8.625	0.6
77.125	8.875	0.22
77.125	9.125	0.45
77.125	9.375	0.65
77.125	9.625	0.29
77.125	9.875	0.65
77.125	10.125	0.26
77.125	10.625	0.46
77.125	10.875	0.36
77.125	11.125	0.33
77.125	11.375	0.15
77.125	11.625	0.65
77.125	12.125	0.65
77.125	12.625	0.66
77.125	12.875	0.61
77.125	13.125	0.43
77.125	13.375	0.58
77.125	13.625	0.6
77.125	13.875	0.58
77.125	15.375	0.6
77.125	15.625	0.59
77.125	15.875	0.49
77.125	16.125	0.37
77.125	16.375	0.43
77.125	16.625	0.19
77.125	16.875	0.34
77.125	17.125	0.41
77.125	17.375	0.5
77.125	17.625	0.58
77.125	17.875	0.32
77.125	18.125	0.49
77.125	18.375	0.64
77.125	18.625	0.67
77.125	19.125	0.69
77.125	19.375	0.37
77.125	19.875	0.56
77.125	20.125	0.55
77.125	20.375	0.77
77.125	20.625	0.67
77.125	20.875	0.61
77.125	21.375	0.07
77.125	21.625	0.34
77.125	22.375	0.27
77.125	22.625	0.45
77.125	22.875	0.5
77.125	23.125	0.6
77.125	23.375	0.64
77.125	23.625	0.71
77.125	24.125	0.68
77.125	24.375	0.74
77.125	24.625	0.54
77.125	24.875	0.7
77.125	25.375	0.68
77.125	25.625	0.47
77.125	26.125	0.62
77.125	26.375	0.68
77.125	27.875	0.43
77.125	28.125	0.54
77.125	28.625	0.57
77.125	28.875	0.41
77.125	30.125	0.7
77.125	30.375	0.75
77.125	30.625	0.31
77.125	31.875	0.61
77.375	8.375	0.44
77.375	8.625	0.29
77.375	8.875	0.59
77.375	9.125	0.43
77.375	9.625	0.32
77.375	10.125	0.37
77.375	10.375	0.3
77.375	10.625	0.37
77.375	10.875	0.42
77.375	11.125	0.51
77.375	11.375	0.59
77.375	11.625	0.6
77.375	12.375	0.49
77.375	12.625	0.7
77.375	13.125	0.32
77.375	14.125	0.71
77.375	14.625	0.7
77.375	14.875	0.58
77.375	15.125	0.64
77.375	15.875	0.75
77.375	16.875	0.52
77.375	17.125	0.67
77.375	17.375	0.69
77.375	17.625	0.69
77.375	17.875	0.56
77.375	18.125	0.53
77.375	18.375	0.66
77.375	19.125	0.78
77.375	19.375	0.54
77.375	19.875	0.44
77.375	20.125	0.69
77.375	20.375	0.72
77.375	20.625	0.83
77.375	21.375	0.17
77.375	22.375	0.3
77.375	22.625	0.45
77.375	23.375	0.6
77.375	23.625	0.47
77.375	23.875	0.57
77.375	24.125	0.72
77.375	24.375	0.69
77.375	24.625	0.68
77.375	25.125	0.57
77.375	25.625	0.54
77.375	26.125	0.78
77.375	26.875	0.48
77.375	27.125	0.54
77.375	27.375	0.6
77.375	27.625	0.59
77.375	27.875	0.61
77.375	28.125	0.25
77.375	30.375	0.13
77.375	30.625	0.54
77.625	8.375	0.72
77.625	8.625	0.36
77.625	8.875	0.57
77.625	9.125	0.36
77.625	9.375	0.39
77.625	9.625	0.42
77.625	9.875	0.54
77.625	10.375	0.49
77.625	10.625	0.63
77.625	10.875	0.57
77.625	11.125	0.58
77.625	11.375	0.63
77.625	11.625	0.49
77.625	11.875	0.61
77.625	12.875	0.46
77.625	13.125	0.08
77.625	13.375	0.27
77.625	13.625	0.57
77.625	13.875	0.77
77.625	14.125	0.4
77.625	14.375	0.41
77.625	14.625	0.42
77.625	14.875	0.5
77.625	15.125	0.86
77.625	15.625	0.59
77.625	16.875	0.56
77.625	17.125	0.5
77.625	17.375	0.68
77.625	17.625	0.58
77.625	17.875	0.59
77.625	18.125	0.53
77.625	18.375	0.58
77.625	18.875	0.69
77.625	19.125	0.77
77.625	19.375	0.59
77.625	19.875	0.65
77.625	20.125	0.38
77.625	20.625	0.68
77.625	20.875	0.73
77.625	21.125	0.31
77.625	21.375	0.43
77.625	21.625	0.62
77.625	22.375	0.31
77.625	22.625	0.2
77.625	22.875	0.39
77.625	23.125	0.54
77.625	23.375	0.67
77.625	23.625	0.55
77.625	23.875	0.44
77.625	24.125	0.44
77.625	25.375	0.5
77.625	25.625	0.66
77.625	25.875	0.76
77.625	26.125	0.5
77.625	26.375	0.75
77.625	26.875	0.58
77.625	27.125	0.37
77.625	27.375	0.25
77.625	27.625	0.42
77.625	28.375	0.41
77.625	29.625	0.19
77.625	30.375	0.68
77.875	8.625	0.69
77.875	8.875	0.51
77.875	9.125	0.32
77.875	9.375	0.42
77.875	10.375	0.66
77.875	10.875	0.68
77.875	11.125	0.01
77.875	11.375	0.47
77.875	11.625	0.58
77.875	11.875	0.74
77.875	12.125	0.59
77.875	12.625	0.76
77.875	13.875	0.53
77.875	14.125	0.5
77.875	14.375	0.54
77.875	15.125	0.55
77.875	15.375	0.63
77.875	15.625	0.58
77.875	15.875	0.48
77.875	16.125	0.65
77.875	16.625	0.62
77.875	17.375	0.84
77.875	17.625	0.68
77.875	17.875	0.69
77.875	18.125	0.76
77.875	19.125	0.73
77.875	19.875	0.61
77.875	20.125	0.75
77.875	20.375	0.67
77.875	20.625	0.73
77.875	20.875	0.43
77.875	21.125	0.58
77.875	21.375	0.68
77.875	21.625	0.53
77.875	21.875	0.47
77.875	22.125	0.75
77.875	22.375	0.69
77.875	22.625	0.41
77.875	23.125	0.56
77.875	23.375	0.45
77.875	23.625	0.54
77.875	23.875	0.48
77.875	24.125	0.42
77.875	24.375	0.49
77.875	24.875	0.6
77.875	25.125	0.62
77.875	25.375	0.48
77.875	25.625	0.53
77.875	25.875	0.71
77.875	26.125	0.71
77.875	26.375	0.25
77.875	27.125	0.35
77.875	27.375	0.27
77.875	27.625	0.26
77.875	27.875	0.34
77.875	29.375	0.64
77.875	29.625	0.27
77.875	30.125	0.04
78.125	9.375	0.35
78.125	9.625	0.37
78.125	9.875	0.06
78.125	10.125	0.74
78.125	10.375	0.43
78.125	10.875	0.46
78.125	11.125	0.55
78.125	11.375	0.86
78.125	11.625	0.71
78.125	11.875	0.77
78.125	12.125	0.71
78.125	12.375	0.71
78.125	12.625	0.51
78.125	13.875	0.71
78.125	14.125	0.84
78.125	14.375	0.7
78.125	14.625	0.82
78.125	14.875	0.53
78.125	15.625	0.56
78.125	15.875	0.58
78.125	16.125	0.5
78.125	17.375	0.85
78.125	18.375	0.78
78.125	18.625	0.71
78.125	19.125	0.75
78.125	19.375	0.53
78.125	19.625	0.54
78.125	19.875	0.29
78.125	20.125	0.67
78.125	20.375	0.7
78.125	20.625	0.69
78.125	20.875	0.77
78.125	21.125	0.63
78.125	21.375	0.82
78.125	21.875	0.61
78.125	22.125	0.35
78.125	22.625	0.38
78.125	23.125	0.44
78.125	23.375	0.58
78.125	23.625	0.69
78.125	23.875	0.55
78.125	24.125	0.44
78.125	24.375	0.51
78.125	24.625	0.54
78.125	25.125	0.71
78.125	25.375	0.66
78.125	25.625	0.74
78.125	26.625	0.12
78.125	27.375	0.24
78.125	27.625	0.33
78.125	27.875	0.56
78.125	28.125	0.14
78.375	9.375	0.36
78.375	9.625	0.36
78.375	9.875	0.8
78.375	10.875	0.19
78.375	11.125	0.59
78.375	11.375	0.44
78.375	11.625	0.82
78.375	11.875	0.76
78.375	12.375	0.6
78.375	13.125	0.52
78.375	13.875	0.65
78.375	14.125	0.34
78.375	14.875	0.67
78.375	15.125	0.44
78.375	15.375	0.51
78.375	15.625	0.27
78.375	15.875	0.58
78.375	16.125	0.77
78.375	16.375	0.68
78.375	17.375	0.71
78.375	17.875	0.51
78.375	18.875	0.48
78.375	19.375	0.7
78.375	19.875	0.42
